,date,symbol,prev,open,high,low,last,close,avg,changed,p_change,volume,qpt,delivery,p_delivery,QPT_RATIO_20,DEL_RATIO_20,DEL_P_RATIO_20,VOL_RATIO_20
1842,2022-11-16 18:30:00+00:00,srf,2369.4500,2363.0,2363.0,2333.0,2336.0000,2339.05,2347.5000,-30.4000,-1.2997,530480.0000,17.6597,255198.0000,48.1100,,,,
1989,2022-11-17 18:30:00+00:00,srf,2339.0500,2342.35,2348.4,2250.25,2275.8000,2275.25,2284.9100,-63.8000,-2.8041,1161638.0000,15.6868,561433.0000,48.3300,,,,
2154,2022-11-20 18:30:00+00:00,srf,2275.2500,2266.0,2287.0,2237.7,2245.0000,2246.35,2257.6900,-28.9000,-1.2865,871972.0000,18.1287,585184.0000,67.1100,,,,
2320,2022-11-21 18:30:00+00:00,srf,2246.3500,2243.0,2295.0,2240.05,2295.0000,2288.8,2269.2900,42.4500,1.8547,471061.0000,10.5546,173884.0000,36.9100,,,,
2552,2022-11-22 18:30:00+00:00,srf,2288.8000,2305.4,2305.4,2270.5,2278.0000,2280.75,2285.1900,-8.0500,-0.3530,425775.0000,9.7900,224232.0000,52.6600,,,,
2821,2022-11-23 18:30:00+00:00,srf,2280.7500,2295.0,2295.0,2250.1,2260.3500,2259.45,2263.1000,-21.3000,-0.9427,442467.0000,9.7941,226878.0000,51.2800,,,,
2925,2022-11-24 18:30:00+00:00,srf,2259.4500,2278.0,2291.3,2242.35,2275.2500,2278.7,2272.2700,19.2500,0.8448,326915.0000,12.5375,125507.0000,38.3900,,,,
3085,2022-11-27 18:30:00+00:00,srf,2278.7000,2288.0,2335.55,2280.1,2327.0000,2325.55,2318.5700,46.8500,2.0146,492455.0000,12.5964,177848.0000,36.1100,,,,
3259,2022-11-28 18:30:00+00:00,srf,2325.5500,2327.0,2338.25,2313.35,2320.0000,2320.95,2326.0200,-4.6000,-0.1982,357100.0000,13.3336,120680.0000,33.7900,,,,
3489,2022-11-29 18:30:00+00:00,srf,2320.9500,2320.4,2378.0,2319.2,2370.0000,2365.7,2355.2100,44.7500,1.8916,821107.0000,18.8726,512290.0000,62.3900,,,,
3688,2022-11-30 18:30:00+00:00,srf,2365.7000,2370.95,2410.0,2349.0,2392.0000,2398.55,2386.2800,32.8500,1.3696,742826.0000,17.9249,370266.0000,49.8500,1.31,1.16,1.08,1.07
3883,2022-12-01 18:30:00+00:00,srf,2398.5500,2398.5,2405.0,2360.0,2399.0000,2398.6,2379.8800,0.0500,0.0021,486483.0000,13.1885,227610.0000,46.7900,0.98,0.73,1.0,0.74
4045,2022-12-04 18:30:00+00:00,srf,2398.6000,2413.4,2416.0,2373.2,2405.0000,2399.05,2397.2600,0.4500,0.0188,542347.0000,14.8772,297867.0000,54.9200,1.11,0.98,1.14,0.89
4320,2022-12-05 18:30:00+00:00,srf,2399.0500,2400.0,2412.55,2365.0,2388.0000,2385.6,2382.8100,-13.4500,-0.5638,361751.0000,12.1393,187227.0000,51.7600,0.91,0.64,1.07,0.62
4435,2022-12-06 18:30:00+00:00,srf,2385.6000,2395.95,2398.8,2365.0,2377.3000,2373.2,2377.3400,-12.4000,-0.5225,248230.0000,10.2490,104106.0000,41.9400,0.77,0.38,0.88,0.44
4572,2022-12-07 18:30:00+00:00,srf,2373.2000,2385.0,2394.95,2368.0,2388.7500,2384.6,2381.3700,11.4000,0.4781,256931.0000,8.9751,123916.0000,48.2300,0.68,0.46,1.01,0.48
4746,2022-12-08 18:30:00+00:00,srf,2384.6000,2392.0,2408.95,2339.0,2365.0000,2365.5,2379.7000,-19.1000,-0.8074,432919.0000,10.6896,133587.0000,30.8600,0.81,0.51,0.65,0.81
5064,2022-12-11 18:30:00+00:00,srf,2365.5000,2363.8,2370.0,2326.35,2339.1000,2336.1,2346.4000,-29.4000,-1.2585,395435.0000,15.3848,130424.0000,32.9800,1.15,0.51,0.72,0.75
57,2022-11-02 18:30:00+00:00,srtransfin,1207.8000,1202.0,1243.35,1195.85,1240.0000,1240.25,1226.7900,32.4500,2.6164,727250.0000,24.8590,317379.0000,43.6400,,,,
359,2022-11-03 18:30:00+00:00,srtransfin,1240.2500,1245.0,1264.3,1240.4,1261.4500,1259.55,1255.7100,19.3000,1.5323,667552.0000,16.0058,374125.0000,56.0400,,,,
557,2022-11-06 18:30:00+00:00,srtransfin,1259.5500,1264.35,1294.0,1256.7,1291.0000,1289.15,1277.0000,29.6000,2.2961,451657.0000,20.5570,182824.0000,40.4800,,,,
594,2022-11-08 18:30:00+00:00,srtransfin,1289.1500,1264.0,1299.0,1264.0,1272.0000,1275.3,1281.9200,-13.8500,-1.0860,397958.0000,18.6275,133619.0000,33.5800,,,,
889,2022-11-09 18:30:00+00:00,srtransfin,1275.3000,1269.8,1290.0,1237.45,1245.8500,1245.15,1260.2400,-30.1500,-2.4214,617832.0000,21.3894,276979.0000,44.8300,,,,
1104,2022-11-10 18:30:00+00:00,srtransfin,1245.1500,1252.0,1287.0,1252.0,1273.8000,1276.75,1274.7500,31.6000,2.4750,497608.0000,16.0997,234925.0000,47.2100,,,,
1304,2022-11-13 18:30:00+00:00,srtransfin,1276.7500,1279.9,1285.5,1255.4,1264.0000,1265.75,1269.5800,-11.0000,-0.8690,331198.0000,23.7248,111244.0000,33.5900,,,,
1439,2022-11-14 18:30:00+00:00,srtransfin,1265.7500,1269.95,1270.1,1246.05,1253.0000,1252.7,1252.1200,-13.0500,-1.0417,294927.0000,18.0892,117221.0000,39.7500,,,,
1570,2022-11-15 18:30:00+00:00,srtransfin,1252.7000,1252.0,1254.8,1225.3,1235.1500,1233.65,1236.2400,-19.0500,-1.5442,497356.0000,18.7201,183835.0000,36.9600,,,,
1744,2022-11-16 18:30:00+00:00,srtransfin,1233.6500,1232.0,1309.8,1232.0,1275.6500,1275.65,1281.7100,42.0000,3.2924,2179171.0000,30.0866,325057.0000,14.9200,,,,
2013,2022-11-17 18:30:00+00:00,srtransfin,1275.6500,1275.5,1284.45,1242.0,1250.0000,1251.25,1258.4700,-24.4000,-1.9500,1133116.0000,27.9306,191869.0000,16.9300,,,,
2158,2022-11-20 18:30:00+00:00,srtransfin,1251.2500,1252.45,1305.0,1243.0,1301.0000,1300.15,1288.6500,48.9000,3.7611,2285464.0000,33.0174,815155.0000,35.6700,,,,
2431,2022-11-21 18:30:00+00:00,srtransfin,1300.1500,1304.95,1354.95,1291.0,1347.0000,1346.5,1316.5200,46.3500,3.4423,1970331.0000,35.3791,850078.0000,43.1400,,,,
2572,2022-11-22 18:30:00+00:00,srtransfin,1346.5000,1350.0,1362.95,1325.25,1330.0000,1334.25,1344.1100,-12.2500,-0.9181,1391299.0000,37.4650,690830.0000,49.6500,,,,
2746,2022-11-23 18:30:00+00:00,srtransfin,1334.2500,1340.95,1340.95,1305.0,1318.0000,1311.7,1320.6100,-22.5500,-1.7191,700833.0000,38.4629,285331.0000,40.7100,,,,
2983,2022-11-24 18:30:00+00:00,srtransfin,1311.7000,1315.0,1322.0,1275.2,1280.0000,1280.15,1291.0500,-31.5500,-2.4646,865105.0000,27.5537,428078.0000,49.4800,,,,
3117,2022-11-27 18:30:00+00:00,srtransfin,1280.1500,1274.0,1294.8,1247.0,1248.0000,1264.75,1267.8800,-15.4000,-1.2176,4562156.0000,56.1586,3084361.0000,67.6100,,,,
3355,2022-11-28 18:30:00+00:00,srtransfin,1264.7500,1252.75,1281.0,1251.5,1273.9500,1270.3,1267.4300,5.5500,0.4369,1748490.0000,31.3473,687172.0000,39.3000,,,,
3414,2022-11-29 18:30:00+00:00,srtransfin,1270.3000,1272.45,1375.0,1272.0,1357.0000,1350.0,1332.1500,79.7000,5.9037,2275703.0000,49.0432,1202187.0000,52.8300,,,,
3660,2022-11-30 18:30:00+00:00,srtransfin,1350.0000,1346.45,1346.45,1277.0,1283.0000,1286.85,1290.3600,-63.1500,-4.9073,1602257.0000,32.5338,508189.0000,31.7200,1.13,0.92,0.78,1.27
3966,2022-12-01 18:30:00+00:00,srtransfin,1286.8500,1286.65,1298.2,1268.0,1286.3500,1290.35,1282.0700,3.5000,0.2712,1033710.0000,25.9355,396732.0000,38.3800,0.9,0.72,0.94,0.81
4102,2022-12-04 18:30:00+00:00,srtransfin,1290.3500,1296.0,1300.0,1279.0,1295.0000,1294.85,1291.6400,4.5000,0.3475,883532.0000,39.2350,444700.0000,50.3300,1.3,0.8,1.25,0.69
4244,2022-12-05 18:30:00+00:00,srtransfin,1294.8500,1295.0,1339.0,1290.2,1322.0000,1326.55,1318.5400,31.7000,2.3897,2034376.0000,38.1448,899680.0000,44.2200,1.23,1.52,1.09,1.49
4363,2022-12-06 18:30:00+00:00,srtransfin,1326.5500,1328.0,1366.75,1327.0,1335.0000,1335.2,1343.7100,8.6500,0.6478,1388697.0000,31.0247,439273.0000,31.6300,0.98,0.72,0.78,0.98
4606,2022-12-07 18:30:00+00:00,srtransfin,1335.2000,1334.9,1355.0,1325.0,1346.0000,1338.2,1339.4100,3.0000,0.2242,569275.0000,25.6858,188473.0000,33.1100,0.81,0.31,0.83,0.4
4827,2022-12-08 18:30:00+00:00,srtransfin,1338.2000,1348.4,1354.1,1316.45,1348.0000,1344.05,1342.0400,5.8500,0.4353,640553.0000,24.6613,224988.0000,35.1200,0.77,0.37,0.89,0.45
5037,2022-12-11 18:30:00+00:00,srtransfin,1344.0500,1340.0,1375.95,1328.25,1367.0000,1363.55,1362.2800,19.5000,1.4301,1187767.0000,31.9181,379667.0000,31.9600,0.98,0.62,0.82,0.81
32,2022-11-02 18:30:00+00:00,sunpharma,1051.9500,1045.0,1055.6,1039.55,1045.8000,1044.2,1045.3100,-7.7500,-0.7422,2386317.0000,38.4109,1445848.0000,60.5900,,,,
286,2022-11-03 18:30:00+00:00,sunpharma,1044.2000,1045.3,1046.4,1031.45,1042.0000,1039.9,1036.9200,-4.3000,-0.4135,1576349.0000,29.6697,955097.0000,60.5900,,,,
521,2022-11-06 18:30:00+00:00,sunpharma,1039.9000,1045.0,1049.95,1021.0,1026.0000,1028.35,1028.0400,-11.5500,-1.1232,2853521.0000,29.5576,1972873.0000,69.1400,,,,
676,2022-11-08 18:30:00+00:00,sunpharma,1028.3500,1020.05,1036.65,1010.0,1011.7000,1013.55,1016.9200,-14.8000,-1.4602,2268760.0000,39.8749,1511299.0000,66.6100,,,,
912,2022-11-09 18:30:00+00:00,sunpharma,1013.5500,1010.0,1022.3,1006.75,1011.0000,1010.65,1012.5000,-2.9000,-0.2869,2419991.0000,30.4195,1453810.0000,60.0800,,,,
1073,2022-11-10 18:30:00+00:00,sunpharma,1010.6500,1015.75,1031.45,1009.85,1013.0000,1013.55,1018.8400,2.9000,0.2861,2390487.0000,37.1835,1331346.0000,55.6900,,,,
1249,2022-11-13 18:30:00+00:00,sunpharma,1013.5500,1018.65,1021.4,1002.0,1017.9500,1016.9,1014.2900,3.3500,0.3294,1764788.0000,42.7309,1222040.0000,69.2500,,,,
1398,2022-11-14 18:30:00+00:00,sunpharma,1016.9000,1022.0,1022.0,1004.45,1014.5000,1016.05,1011.5700,-0.8500,-0.0837,1703050.0000,27.6245,1099760.0000,64.5800,,,,
1648,2022-11-15 18:30:00+00:00,sunpharma,1016.0500,1007.1,1022.8,1007.1,1018.0000,1018.65,1016.1100,2.6000,0.2552,1485506.0000,34.4905,929194.0000,62.5500,,,,
1706,2022-11-16 18:30:00+00:00,sunpharma,1018.6500,1023.3,1030.5,1010.45,1014.4000,1013.35,1017.4100,-5.3000,-0.5230,1758031.0000,41.9628,728421.0000,41.4300,,,,
1912,2022-11-17 18:30:00+00:00,sunpharma,1013.3500,1015.25,1017.85,1006.0,1008.8000,1009.6,1010.3200,-3.7500,-0.3714,1130682.0000,27.8151,728118.0000,64.4000,,,,
2188,2022-11-20 18:30:00+00:00,sunpharma,1009.6000,1003.0,1012.8,993.5,1003.5000,1003.15,999.9400,-6.4500,-0.6430,1108922.0000,24.3430,630362.0000,56.8400,,,,
2347,2022-11-21 18:30:00+00:00,sunpharma,1003.1500,1006.15,1012.4,996.25,1011.0000,1010.1,1004.0500,6.9500,0.6881,1723123.0000,43.9740,1092151.0000,63.3800,,,,
2571,2022-11-22 18:30:00+00:00,sunpharma,1010.1000,1015.2,1019.1,1009.45,1017.0000,1017.65,1015.8200,7.5500,0.7419,1311376.0000,26.3604,839035.0000,63.9800,,,,
2690,2022-11-23 18:30:00+00:00,sunpharma,1017.6500,1020.65,1037.4,1013.8,1035.5000,1035.1,1027.7400,17.4500,1.6858,1994268.0000,36.8252,1059194.0000,53.1100,,,,
2952,2022-11-24 18:30:00+00:00,sunpharma,1035.1000,1037.95,1037.95,1026.95,1033.4500,1033.85,1032.8200,-1.2500,-0.1209,1948596.0000,36.0431,1419781.0000,72.8600,,,,
3096,2022-11-27 18:30:00+00:00,sunpharma,1033.8500,1033.0,1041.5,1027.95,1037.0000,1034.75,1035.4200,0.9000,0.0870,1427648.0000,30.4266,848059.0000,59.4000,,,,
3398,2022-11-28 18:30:00+00:00,sunpharma,1034.7500,1035.0,1051.2,1034.0,1050.5000,1049.85,1044.3000,15.1000,1.4383,1179559.0000,24.1733,637852.0000,54.0800,,,,
3494,2022-11-29 18:30:00+00:00,sunpharma,1049.8500,1053.0,1058.3,1039.35,1053.2000,1046.05,1046.4300,-3.8000,-0.3633,3060171.0000,49.2234,1969408.0000,64.3600,,,,
3686,2022-11-30 18:30:00+00:00,sunpharma,1046.0500,1055.0,1057.85,1039.6,1045.0500,1046.45,1047.0600,0.4000,0.0382,1878374.0000,23.9213,1097242.0000,58.4100,0.71,0.96,0.96,1.01
3877,2022-12-01 18:30:00+00:00,sunpharma,1046.4500,1048.3,1049.85,1034.8,1041.7500,1040.0,1039.8000,-6.4500,-0.6202,2284133.0000,25.7434,1608449.0000,70.4200,0.78,1.39,1.14,1.23
4059,2022-12-04 18:30:00+00:00,sunpharma,1040.0000,1042.15,1045.95,1030.75,1039.0000,1039.4,1036.6300,-0.6000,-0.0577,2294634.0000,36.5295,1702084.0000,74.1800,1.09,1.43,1.19,1.21
4163,2022-12-05 18:30:00+00:00,sunpharma,1039.4000,1039.4,1040.0,1023.25,1035.0000,1033.55,1029.8100,-5.8500,-0.5660,1321211.0000,20.2370,827050.0000,62.6000,0.61,0.73,1.01,0.72
4417,2022-12-06 18:30:00+00:00,sunpharma,1033.5500,1036.55,1037.15,1015.35,1018.9000,1017.75,1022.1200,-15.8000,-1.5524,2954262.0000,49.9377,2143163.0000,72.5400,1.49,1.83,1.17,1.59
4644,2022-12-07 18:30:00+00:00,sunpharma,1017.7500,1015.0,1018.0,975.0,979.5000,980.8,986.6100,-36.9500,-3.7673,10021644.0000,29.3091,5812979.0000,58.0000,0.88,4.19,0.93,4.48
4903,2022-12-08 18:30:00+00:00,sunpharma,980.8000,980.8,997.0,980.0,993.0000,992.85,990.5200,12.0500,1.2137,4231753.0000,29.6370,2665516.0000,62.9900,0.9,1.83,1.01,1.82
4937,2022-12-11 18:30:00+00:00,sunpharma,992.8500,994.9,995.0,980.15,984.5000,987.4,985.0300,-5.4500,-0.5520,1875104.0000,26.7242,1000972.0000,53.3800,0.83,0.69,0.87,0.8
24,2022-11-02 18:30:00+00:00,suntv,544.1000,540.35,549.5,538.3,543.3500,544.7,545.3800,0.6000,0.1102,850636.0000,54.1461,219254.0000,25.7800,,,,
262,2022-11-03 18:30:00+00:00,suntv,544.7000,544.2,556.9,542.75,551.0000,552.8,550.3000,8.1000,1.4653,1787921.0000,59.3009,334194.0000,18.6900,,,,
510,2022-11-06 18:30:00+00:00,suntv,552.8000,555.0,556.2,546.15,554.9500,552.25,550.6300,-0.5500,-0.0996,456053.0000,30.9105,134008.0000,29.3800,,,,
683,2022-11-08 18:30:00+00:00,suntv,552.2500,553.95,562.35,552.6,553.2500,553.9,556.6300,1.6500,0.2979,1373842.0000,64.5420,179173.0000,13.0400,,,,
919,2022-11-09 18:30:00+00:00,suntv,553.9000,553.0,568.5,553.0,559.9000,560.55,562.4900,6.6500,1.1863,1334701.0000,44.2907,380051.0000,28.4700,,,,
945,2022-11-10 18:30:00+00:00,suntv,560.5500,563.4,564.9,545.8,551.6000,551.1,553.3800,-9.4500,-1.7148,579146.0000,35.2129,96940.0000,16.7400,,,,
1167,2022-11-13 18:30:00+00:00,suntv,551.1000,544.0,544.0,498.65,501.5000,502.35,508.2000,-48.7500,-9.7044,4128973.0000,73.0779,1103613.0000,26.7300,,,,
1467,2022-11-14 18:30:00+00:00,suntv,502.3500,502.35,507.2,495.0,497.2000,497.1,501.3700,-5.2500,-1.0561,1639700.0000,71.2634,420097.0000,25.6200,,,,
1623,2022-11-15 18:30:00+00:00,suntv,497.1000,499.5,499.5,478.0,485.6000,483.25,487.6100,-13.8500,-2.8660,1558363.0000,63.5522,524918.0000,33.6800,,,,
1707,2022-11-16 18:30:00+00:00,suntv,483.2500,484.0,492.0,475.0,481.5000,482.7,483.7300,-0.5500,-0.1139,1364249.0000,67.1448,419148.0000,30.7200,,,,
2065,2022-11-17 18:30:00+00:00,suntv,482.7000,481.0,487.0,474.3,478.0000,479.15,481.3000,-3.5500,-0.7409,1146339.0000,56.8987,265236.0000,23.1400,,,,
2175,2022-11-20 18:30:00+00:00,suntv,479.1500,481.0,485.25,473.2,483.6500,482.55,480.6300,3.4000,0.7046,1062719.0000,65.6851,341358.0000,32.1200,,,,
2338,2022-11-21 18:30:00+00:00,suntv,482.5500,484.0,489.75,481.55,486.0000,486.8,486.7600,4.2500,0.8730,811233.0000,67.4230,307295.0000,37.8800,,,,
2617,2022-11-22 18:30:00+00:00,suntv,486.8000,489.25,501.0,488.95,491.0500,493.15,495.0900,6.3500,1.2876,2592198.0000,64.3736,1130852.0000,43.6300,,,,
2788,2022-11-23 18:30:00+00:00,suntv,493.1500,493.0,496.3,480.35,483.0000,482.15,485.0400,-11.0000,-2.2814,1224661.0000,62.2192,484426.0000,39.5600,,,,
3007,2022-11-24 18:30:00+00:00,suntv,482.1500,484.6,487.6,481.8,485.6000,486.05,484.8800,3.9000,0.8024,666584.0000,43.8831,284634.0000,42.7000,,,,
3201,2022-11-27 18:30:00+00:00,suntv,486.0500,487.95,491.5,484.65,488.0000,488.2,488.4700,2.1500,0.4404,728844.0000,57.4662,311861.0000,42.7900,,,,
3400,2022-11-28 18:30:00+00:00,suntv,488.2000,488.45,491.05,484.15,488.0000,489.4,488.5900,1.2000,0.2452,683519.0000,43.6252,315970.0000,46.2300,,,,
3588,2022-11-29 18:30:00+00:00,suntv,489.4000,491.85,496.75,489.45,492.6000,491.8,492.7000,2.4000,0.4880,875163.0000,61.8359,371594.0000,42.4600,,,,
3664,2022-11-30 18:30:00+00:00,suntv,491.8000,496.0,496.55,490.6,494.5000,494.65,494.3600,2.8500,0.5762,1147402.0000,50.9820,712907.0000,62.1300,0.9,1.71,1.88,0.88
3885,2022-12-01 18:30:00+00:00,suntv,494.6500,494.65,501.5,490.85,491.6000,491.65,495.7900,-3.0000,-0.6102,2992317.0000,76.7832,749267.0000,25.0400,1.32,1.69,0.76,2.13
3996,2022-12-04 18:30:00+00:00,suntv,491.6500,495.0,497.0,488.65,496.0000,496.4,493.8100,4.7500,0.9569,584787.0000,37.6238,237671.0000,40.6400,0.66,0.54,1.19,0.43
4216,2022-12-05 18:30:00+00:00,suntv,496.4000,497.8,498.65,492.3,496.4000,496.55,496.4000,0.1500,0.0302,1186073.0000,68.8297,279766.0000,23.5900,1.17,0.63,0.7,0.86
4498,2022-12-06 18:30:00+00:00,suntv,496.5500,498.2,498.6,490.0,493.0000,493.15,493.2700,-3.4000,-0.6894,559221.0000,43.8811,246084.0000,44.0000,0.76,0.55,1.24,0.42
4702,2022-12-07 18:30:00+00:00,suntv,493.1500,496.65,500.6,491.0,497.0000,497.0,497.8900,3.8500,0.7746,728071.0000,62.3242,247955.0000,34.0600,1.06,0.56,0.95,0.55
4851,2022-12-08 18:30:00+00:00,suntv,497.0000,498.25,507.4,493.7,496.6500,496.35,502.6400,-0.6500,-0.1310,1469733.0000,89.9745,571860.0000,38.9100,1.46,1.23,1.06,1.08
4920,2022-12-11 18:30:00+00:00,suntv,496.3500,497.7,500.8,493.35,498.7000,498.5,497.4600,2.1500,0.4313,324379.0000,41.9636,81413.0000,25.1000,0.7,0.2,0.68,0.28
48,2022-11-02 18:30:00+00:00,syngene,643.4000,642.4,648.0,635.2,638.0000,639.15,641.4300,-4.2500,-0.6649,403799.0000,32.3220,187898.0000,46.5300,,,,
334,2022-11-03 18:30:00+00:00,syngene,639.1500,642.35,642.5,609.65,619.7000,621.45,620.8500,-17.7000,-2.8482,637989.0000,31.9570,215044.0000,33.7100,,,,
543,2022-11-06 18:30:00+00:00,syngene,621.4500,622.0,627.9,616.2,620.2000,625.7,622.5000,4.2500,0.6792,451805.0000,26.7863,204812.0000,45.3300,,,,
591,2022-11-08 18:30:00+00:00,syngene,625.7000,625.5,625.5,612.0,617.0000,619.35,618.4100,-6.3500,-1.0253,439587.0000,34.7445,244160.0000,55.5400,,,,
895,2022-11-09 18:30:00+00:00,syngene,619.3500,613.3,622.5,600.15,605.4500,606.25,609.5000,-13.1000,-2.1608,270455.0000,23.4770,120615.0000,44.6000,,,,
1131,2022-11-10 18:30:00+00:00,syngene,606.2500,614.95,624.0,609.6,615.0000,616.6,618.6200,10.3500,1.6786,358096.0000,29.7422,158081.0000,44.1400,,,,
1307,2022-11-13 18:30:00+00:00,syngene,616.6000,618.7,625.35,611.6,621.9000,622.35,619.6300,5.7500,0.9239,359746.0000,30.7896,174331.0000,48.4600,,,,
1426,2022-11-14 18:30:00+00:00,syngene,622.3500,626.6,634.1,617.75,628.2500,628.05,627.0300,5.7000,0.9076,748001.0000,33.7074,228815.0000,30.5900,,,,
1519,2022-11-15 18:30:00+00:00,syngene,628.0500,629.85,634.8,604.5,608.9000,608.45,618.9900,-19.6000,-3.2213,1232807.0000,45.6409,686253.0000,55.6700,,,,
1739,2022-11-16 18:30:00+00:00,syngene,608.4500,610.8,620.25,606.15,612.6000,611.25,614.0300,2.8000,0.4581,463797.0000,38.1632,200981.0000,43.3300,,,,
1892,2022-11-17 18:30:00+00:00,syngene,611.2500,611.95,617.3,597.0,600.3500,601.05,603.0300,-10.2000,-1.6970,579928.0000,35.6112,294341.0000,50.7500,,,,
2176,2022-11-20 18:30:00+00:00,syngene,601.0500,603.4,604.7,594.85,599.9000,600.2,599.2500,-0.8500,-0.1416,248019.0000,17.8251,123322.0000,49.7200,,,,
2434,2022-11-21 18:30:00+00:00,syngene,600.2000,601.15,603.0,593.25,603.0000,600.25,598.0400,0.0500,0.0083,343081.0000,28.4384,173413.0000,50.5500,,,,
2554,2022-11-22 18:30:00+00:00,syngene,600.2500,603.25,619.0,597.0,617.2000,617.35,612.0900,17.1000,2.7699,726718.0000,33.9097,381060.0000,52.4400,,,,
2669,2022-11-23 18:30:00+00:00,syngene,617.3500,622.45,626.65,606.35,607.6000,609.75,612.2700,-7.6000,-1.2464,587686.0000,39.1738,212462.0000,36.1500,,,,
2942,2022-11-24 18:30:00+00:00,syngene,609.7500,612.8,614.3,607.45,610.0000,608.75,610.5700,-1.0000,-0.1643,189378.0000,20.7834,72725.0000,38.4000,,,,
3093,2022-11-27 18:30:00+00:00,syngene,608.7500,609.8,612.7,600.0,601.4000,602.6,604.3600,-6.1500,-1.0206,276562.0000,36.6890,139345.0000,50.3800,,,,
3363,2022-11-28 18:30:00+00:00,syngene,602.6000,604.95,607.8,593.2,599.9500,600.8,597.7900,-1.8000,-0.2996,378282.0000,32.3650,169467.0000,44.8000,,,,
3468,2022-11-29 18:30:00+00:00,syngene,600.8000,603.95,610.0,597.0,605.0000,607.6,603.9000,6.8000,1.1192,434600.0000,49.8280,179067.0000,41.2000,,,,
3678,2022-11-30 18:30:00+00:00,syngene,607.6000,609.95,614.8,603.45,607.4000,608.8,609.8600,1.2000,0.1971,276463.0000,22.8993,146149.0000,52.8600,0.71,0.68,1.16,0.59
3912,2022-12-01 18:30:00+00:00,syngene,608.8000,611.45,611.45,596.0,604.9500,602.6,600.3000,-6.2000,-1.0289,329356.0000,26.5503,163616.0000,49.6800,0.83,0.76,1.08,0.71
4104,2022-12-04 18:30:00+00:00,syngene,602.6000,603.15,605.5,598.0,601.0000,600.55,600.7900,-2.0500,-0.3414,181610.0000,19.3099,92533.0000,50.9500,0.62,0.44,1.09,0.41
4234,2022-12-05 18:30:00+00:00,syngene,600.5500,603.0,603.0,594.0,595.0000,598.7,598.8100,-1.8500,-0.3090,269959.0000,22.7047,167027.0000,61.8700,0.73,0.81,1.3,0.62
4361,2022-12-06 18:30:00+00:00,syngene,598.7000,595.0,597.5,586.7,588.0000,590.05,591.3700,-8.6500,-1.4660,254608.0000,19.4595,121547.0000,47.7400,0.64,0.61,1.01,0.6
4545,2022-12-07 18:30:00+00:00,syngene,590.0500,590.2,592.35,584.55,590.0000,586.65,587.2700,-3.4000,-0.5796,221076.0000,23.9156,113985.0000,51.5600,0.79,0.57,1.08,0.52
4844,2022-12-08 18:30:00+00:00,syngene,586.6500,591.5,592.8,581.05,586.5500,585.4,585.9800,-1.2500,-0.2135,198172.0000,22.8256,96332.0000,48.6100,0.76,0.49,1.02,0.48
5091,2022-12-11 18:30:00+00:00,syngene,585.4000,585.4,594.0,580.75,592.8000,591.5,588.5500,6.1000,1.0313,168873.0000,20.0586,69418.0000,41.1100,0.68,0.36,0.87,0.42
167,2022-11-02 18:30:00+00:00,tatachem,1132.7500,1132.0,1141.85,1125.2,1134.0000,1131.5,1133.6000,-1.2500,-0.1105,1089567.0000,30.9457,486024.0000,44.6100,,,,
338,2022-11-03 18:30:00+00:00,tatachem,1131.5000,1137.2,1140.05,1108.5,1123.5000,1123.35,1120.9900,-8.1500,-0.7255,1371711.0000,25.3753,507915.0000,37.0300,,,,
544,2022-11-06 18:30:00+00:00,tatachem,1123.3500,1125.0,1145.4,1121.0,1122.0000,1122.35,1130.1800,-1.0000,-0.0891,1348034.0000,36.5559,634143.0000,47.0400,,,,
695,2022-11-08 18:30:00+00:00,tatachem,1122.3500,1129.0,1136.0,1108.0,1109.5000,1111.95,1123.4600,-10.4000,-0.9353,1268573.0000,24.9155,524564.0000,41.3500,,,,
767,2022-11-09 18:30:00+00:00,tatachem,1111.9500,1113.0,1117.0,1066.1,1071.1000,1070.25,1083.6000,-41.7000,-3.8963,1892318.0000,25.8302,799645.0000,42.2600,,,,
968,2022-11-10 18:30:00+00:00,tatachem,1070.2500,1085.0,1090.9,1065.0,1067.0000,1067.5,1075.6400,-2.7500,-0.2576,901885.0000,25.7726,325840.0000,36.1300,,,,
1170,2022-11-13 18:30:00+00:00,tatachem,1067.5000,1072.85,1072.85,1056.6,1064.2000,1065.25,1065.0100,-2.2500,-0.2112,673296.0000,27.6281,185807.0000,27.6000,,,,
1498,2022-11-14 18:30:00+00:00,tatachem,1065.2500,1070.6,1074.25,1052.7,1057.0000,1057.2,1061.7500,-8.0500,-0.7614,717692.0000,29.6457,225445.0000,31.4100,,,,
1586,2022-11-15 18:30:00+00:00,tatachem,1057.2000,1053.0,1064.2,1038.05,1048.0000,1049.2,1049.8700,-8.0000,-0.7625,862086.0000,31.7235,324065.0000,37.5900,,,,
1877,2022-11-16 18:30:00+00:00,tatachem,1049.2000,1048.0,1051.55,1032.0,1034.0000,1036.2,1039.8700,-13.0000,-1.2546,644347.0000,26.1898,211784.0000,32.8700,,,,
1926,2022-11-17 18:30:00+00:00,tatachem,1036.2000,1038.8,1042.0,997.0,1017.0000,1015.75,1016.1200,-20.4500,-2.0133,1510831.0000,29.7180,457386.0000,30.2700,,,,
